p25283_i2	Mean L2 in cingulum cingulate gyrus on FA skeleton (left) | Instance 2
p25282_i2	Mean L2 in cingulum cingulate gyrus on FA skeleton (right) | Instance 2
p25285_i2	Mean L2 in cingulum hippocampus on FA skeleton (left) | Instance 2
p25284_i2	Mean L2 in cingulum hippocampus on FA skeleton (right) | Instance 2
p25255_i2	Mean L2 in corticospinal tract on FA skeleton (left) | Instance 2
p25254_i2	Mean L2 in corticospinal tract on FA skeleton (right) | Instance 2
p25281_i2	Mean L2 in external capsule on FA skeleton (left) | Instance 2
p25280_i2	Mean L2 in external capsule on FA skeleton (right) | Instance 2
p25287_i2	Mean L2 in fornix cres+stria terminalis on FA skeleton (left) | Instance 2
p25286_i2	Mean L2 in fornix cres+stria terminalis on FA skeleton (right) | Instance 2
p25253_i2	Mean L2 in fornix on FA skeleton | Instance 2
p25250_i2	Mean L2 in genu of corpus callosum on FA skeleton | Instance 2
p25259_i2	Mean L2 in inferior cerebellar peduncle on FA skeleton (left) | Instance 2
p25258_i2	Mean L2 in inferior cerebellar peduncle on FA skeleton (right) | Instance 2
p25257_i2	Mean L2 in medial lemniscus on FA skeleton (left) | Instance 2
p25256_i2	Mean L2 in medial lemniscus on FA skeleton (right) | Instance 2
p25248_i2	Mean L2 in middle cerebellar peduncle on FA skeleton | Instance 2
p25249_i2	Mean L2 in pontine crossing tract on FA skeleton | Instance 2
p25275_i2	Mean L2 in posterior corona radiata on FA skeleton (left) | Instance 2
p25274_i2	Mean L2 in posterior corona radiata on FA skeleton (right) | Instance 2
p25267_i2	Mean L2 in posterior limb of internal capsule on FA skeleton (left) | Instance 2
p25266_i2	Mean L2 in posterior limb of internal capsule on FA skeleton (right) | Instance 2
p25277_i2	Mean L2 in posterior thalamic radiation on FA skeleton (left) | Instance 2
p25276_i2	Mean L2 in posterior thalamic radiation on FA skeleton (right) | Instance 2
p25269_i2	Mean L2 in retrolenticular part of internal capsule on FA skeleton (left) | Instance 2
p25268_i2	Mean L2 in retrolenticular part of internal capsule on FA skeleton (right) | Instance 2
p25279_i2	Mean L2 in sagittal stratum on FA skeleton (left) | Instance 2
p25278_i2	Mean L2 in sagittal stratum on FA skeleton (right) | Instance 2
p25252_i2	Mean L2 in splenium of corpus callosum on FA skeleton | Instance 2
p25261_i2	Mean L2 in superior cerebellar peduncle on FA skeleton (left) | Instance 2
p25260_i2	Mean L2 in superior cerebellar peduncle on FA skeleton (right) | Instance 2
p25273_i2	Mean L2 in superior corona radiata on FA skeleton (left) | Instance 2
p25272_i2	Mean L2 in superior corona radiata on FA skeleton (right) | Instance 2
p25291_i2	Mean L2 in superior fronto-occipital fasciculus on FA skeleton (left) | Instance 2
p25290_i2	Mean L2 in superior fronto-occipital fasciculus on FA skeleton (right) | Instance 2
p25289_i2	Mean L2 in superior longitudinal fasciculus on FA skeleton (left) | Instance 2
p25288_i2	Mean L2 in superior longitudinal fasciculus on FA skeleton (right) | Instance 2
p25295_i2	Mean L2 in tapetum on FA skeleton (left) | Instance 2
p25294_i2	Mean L2 in tapetum on FA skeleton (right) | Instance 2
p25293_i2	Mean L2 in uncinate fasciculus on FA skeleton (left) | Instance 2
p25292_i2	Mean L2 in uncinate fasciculus on FA skeleton (right) | Instance 2
p25319_i2	Mean L3 in anterior corona radiata on FA skeleton (left) | Instance 2
p25318_i2	Mean L3 in anterior corona radiata on FA skeleton (right) | Instance 2
p25313_i2	Mean L3 in anterior limb of internal capsule on FA skeleton (left) | Instance 2
p25312_i2	Mean L3 in anterior limb of internal capsule on FA skeleton (right) | Instance 2
p25299_i2	Mean L3 in body of corpus callosum on FA skeleton | Instance 2
p25311_i2	Mean L3 in cerebral peduncle on FA skeleton (left) | Instance 2
p25310_i2	Mean L3 in cerebral peduncle on FA skeleton (right) | Instance 2
p25331_i2	Mean L3 in cingulum cingulate gyrus on FA skeleton (left) | Instance 2
p25330_i2	Mean L3 in cingulum cingulate gyrus on FA skeleton (right) | Instance 2
p25333_i2	Mean L3 in cingulum hippocampus on FA skeleton (left) | Instance 2
p25332_i2	Mean L3 in cingulum hippocampus on FA skeleton (right) | Instance 2
p25303_i2	Mean L3 in corticospinal tract on FA skeleton (left) | Instance 2
p25302_i2	Mean L3 in corticospinal tract on FA skeleton (right) | Instance 2
p25329_i2	Mean L3 in external capsule on FA skeleton (left) | Instance 2
p25328_i2	Mean L3 in external capsule on FA skeleton (right) | Instance 2
p25335_i2	Mean L3 in fornix cres+stria terminalis on FA skeleton (left) | Instance 2
p25334_i2	Mean L3 in fornix cres+stria terminalis on FA skeleton (right) | Instance 2
p25301_i2	Mean L3 in fornix on FA skeleton | Instance 2
p25298_i2	Mean L3 in genu of corpus callosum on FA skeleton | Instance 2
p25307_i2	Mean L3 in inferior cerebellar peduncle on FA skeleton (left) | Instance 2
p25306_i2	Mean L3 in inferior cerebellar peduncle on FA skeleton (right) | Instance 2
p25305_i2	Mean L3 in medial lemniscus on FA skeleton (left) | Instance 2
p25304_i2	Mean L3 in medial lemniscus on FA skeleton (right) | Instance 2
p25296_i2	Mean L3 in middle cerebellar peduncle on FA skeleton | Instance 2
p25297_i2	Mean L3 in pontine crossing tract on FA skeleton | Instance 2
p25323_i2	Mean L3 in posterior corona radiata on FA skeleton (left) | Instance 2
p25322_i2	Mean L3 in posterior corona radiata on FA skeleton (right) | Instance 2
p25315_i2	Mean L3 in posterior limb of internal capsule on FA skeleton (left) | Instance 2
p25314_i2	Mean L3 in posterior limb of internal capsule on FA skeleton (right) | Instance 2
p25325_i2	Mean L3 in posterior thalamic radiation on FA skeleton (left) | Instance 2
p25324_i2	Mean L3 in posterior thalamic radiation on FA skeleton (right) | Instance 2
p25317_i2	Mean L3 in retrolenticular part of internal capsule on FA skeleton (left) | Instance 2
p25316_i2	Mean L3 in retrolenticular part of internal capsule on FA skeleton (right) | Instance 2
p25327_i2	Mean L3 in sagittal stratum on FA skeleton (left) | Instance 2
p25326_i2	Mean L3 in sagittal stratum on FA skeleton (right) | Instance 2
p25300_i2	Mean L3 in splenium of corpus callosum on FA skeleton | Instance 2
p25309_i2	Mean L3 in superior cerebellar peduncle on FA skeleton (left) | Instance 2
p25308_i2	Mean L3 in superior cerebellar peduncle on FA skeleton (right) | Instance 2
p25321_i2	Mean L3 in superior corona radiata on FA skeleton (left) | Instance 2
p25320_i2	Mean L3 in superior corona radiata on FA skeleton (right) | Instance 2
p25339_i2	Mean L3 in superior fronto-occipital fasciculus on FA skeleton (left) | Instance 2
p25338_i2	Mean L3 in superior fronto-occipital fasciculus on FA skeleton (right) | Instance 2
p25337_i2	Mean L3 in superior longitudinal fasciculus on FA skeleton (left) | Instance 2
p25336_i2	Mean L3 in superior longitudinal fasciculus on FA skeleton (right) | Instance 2
p25343_i2	Mean L3 in tapetum on FA skeleton (left) | Instance 2
p25342_i2	Mean L3 in tapetum on FA skeleton (right) | Instance 2
p25341_i2	Mean L3 in uncinate fasciculus on FA skeleton (left) | Instance 2
p25340_i2	Mean L3 in uncinate fasciculus on FA skeleton (right) | Instance 2
p25127_i2	Mean MD in anterior corona radiata on FA skeleton (left) | Instance 2
p25126_i2	Mean MD in anterior corona radiata on FA skeleton (right) | Instance 2
p25121_i2	Mean MD in anterior limb of internal capsule on FA skeleton (left) | Instance 2
p25120_i2	Mean MD in anterior limb of internal capsule on FA skeleton (right) | Instance 2
p25107_i2	Mean MD in body of corpus callosum on FA skeleton | Instance 2
p25119_i2	Mean MD in cerebral peduncle on FA skeleton (left) | Instance 2
p25118_i2	Mean MD in cerebral peduncle on FA skeleton (right) | Instance 2
p25139_i2	Mean MD in cingulum cingulate gyrus on FA skeleton (left) | Instance 2
p25138_i2	Mean MD in cingulum cingulate gyrus on FA skeleton (right) | Instance 2
p25141_i2	Mean MD in cingulum hippocampus on FA skeleton (left) | Instance 2
p25140_i2	Mean MD in cingulum hippocampus on FA skeleton (right) | Instance 2
p25111_i2	Mean MD in corticospinal tract on FA skeleton (left) | Instance 2
p25110_i2	Mean MD in corticospinal tract on FA skeleton (right) | Instance 2
p25137_i2	Mean MD in external capsule on FA skeleton (left) | Instance 2
p25136_i2	Mean MD in external capsule on FA skeleton (right) | Instance 2
p25143_i2	Mean MD in fornix cres+stria terminalis on FA skeleton (left) | Instance 2
p25142_i2	Mean MD in fornix cres+stria terminalis on FA skeleton (right) | Instance 2
p25109_i2	Mean MD in fornix on FA skeleton | Instance 2
p25106_i2	Mean MD in genu of corpus callosum on FA skeleton | Instance 2
p25115_i2	Mean MD in inferior cerebellar peduncle on FA skeleton (left) | Instance 2
p25114_i2	Mean MD in inferior cerebellar peduncle on FA skeleton (right) | Instance 2
p25113_i2	Mean MD in medial lemniscus on FA skeleton (left) | Instance 2
p25112_i2	Mean MD in medial lemniscus on FA skeleton (right) | Instance 2
p25104_i2	Mean MD in middle cerebellar peduncle on FA skeleton | Instance 2
p25105_i2	Mean MD in pontine crossing tract on FA skeleton | Instance 2
p25131_i2	Mean MD in posterior corona radiata on FA skeleton (left) | Instance 2
p25130_i2	Mean MD in posterior corona radiata on FA skeleton (right) | Instance 2
p25123_i2	Mean MD in posterior limb of internal capsule on FA skeleton (left) | Instance 2
p25122_i2	Mean MD in posterior limb of internal capsule on FA skeleton (right) | Instance 2
p25133_i2	Mean MD in posterior thalamic radiation on FA skeleton (left) | Instance 2
p25132_i2	Mean MD in posterior thalamic radiation on FA skeleton (right) | Instance 2
p25125_i2	Mean MD in retrolenticular part of internal capsule on FA skeleton (left) | Instance 2
p25124_i2	Mean MD in retrolenticular part of internal capsule on FA skeleton (right) | Instance 2
p25135_i2	Mean MD in sagittal stratum on FA skeleton (left) | Instance 2
p25134_i2	Mean MD in sagittal stratum on FA skeleton (right) | Instance 2
p25108_i2	Mean MD in splenium of corpus callosum on FA skeleton | Instance 2
p25117_i2	Mean MD in superior cerebellar peduncle on FA skeleton (left) | Instance 2
p25116_i2	Mean MD in superior cerebellar peduncle on FA skeleton (right) | Instance 2
p25129_i2	Mean MD in superior corona radiata on FA skeleton (left) | Instance 2
p25128_i2	Mean MD in superior corona radiata on FA skeleton (right) | Instance 2
p25147_i2	Mean MD in superior fronto-occipital fasciculus on FA skeleton (left) | Instance 2
p25146_i2	Mean MD in superior fronto-occipital fasciculus on FA skeleton (right) | Instance 2
p25145_i2	Mean MD in superior longitudinal fasciculus on FA skeleton (left) | Instance 2
p25144_i2	Mean MD in superior longitudinal fasciculus on FA skeleton (right) | Instance 2
p25151_i2	Mean MD in tapetum on FA skeleton (left) | Instance 2
p25150_i2	Mean MD in tapetum on FA skeleton (right) | Instance 2
p25149_i2	Mean MD in uncinate fasciculus on FA skeleton (left) | Instance 2
p25148_i2	Mean MD in uncinate fasciculus on FA skeleton (right) | Instance 2
p25175_i2	Mean MO in anterior corona radiata on FA skeleton (left) | Instance 2
p25174_i2	Mean MO in anterior corona radiata on FA skeleton (right) | Instance 2
p25169_i2	Mean MO in anterior limb of internal capsule on FA skeleton (left) | Instance 2
p25168_i2	Mean MO in anterior limb of internal capsule on FA skeleton (right) | Instance 2
p25155_i2	Mean MO in body of corpus callosum on FA skeleton | Instance 2
p25167_i2	Mean MO in cerebral peduncle on FA skeleton (left) | Instance 2
p25166_i2	Mean MO in cerebral peduncle on FA skeleton (right) | Instance 2
p25187_i2	Mean MO in cingulum cingulate gyrus on FA skeleton (left) | Instance 2
p25186_i2	Mean MO in cingulum cingulate gyrus on FA skeleton (right) | Instance 2
p25189_i2	Mean MO in cingulum hippocampus on FA skeleton (left) | Instance 2
p25188_i2	Mean MO in cingulum hippocampus on FA skeleton (right) | Instance 2
p25159_i2	Mean MO in corticospinal tract on FA skeleton (left) | Instance 2
p25158_i2	Mean MO in corticospinal tract on FA skeleton (right) | Instance 2
p25185_i2	Mean MO in external capsule on FA skeleton (left) | Instance 2
p25184_i2	Mean MO in external capsule on FA skeleton (right) | Instance 2
p25191_i2	Mean MO in fornix cres+stria terminalis on FA skeleton (left) | Instance 2
p25190_i2	Mean MO in fornix cres+stria terminalis on FA skeleton (right) | Instance 2
p25157_i2	Mean MO in fornix on FA skeleton | Instance 2
p25154_i2	Mean MO in genu of corpus callosum on FA skeleton | Instance 2
p25163_i2	Mean MO in inferior cerebellar peduncle on FA skeleton (left) | Instance 2
p25162_i2	Mean MO in inferior cerebellar peduncle on FA skeleton (right) | Instance 2
p25161_i2	Mean MO in medial lemniscus on FA skeleton (left) | Instance 2
p25160_i2	Mean MO in medial lemniscus on FA skeleton (right) | Instance 2
p25152_i2	Mean MO in middle cerebellar peduncle on FA skeleton | Instance 2
p25153_i2	Mean MO in pontine crossing tract on FA skeleton | Instance 2
p25179_i2	Mean MO in posterior corona radiata on FA skeleton (left) | Instance 2
p25178_i2	Mean MO in posterior corona radiata on FA skeleton (right) | Instance 2
p25171_i2	Mean MO in posterior limb of internal capsule on FA skeleton (left) | Instance 2
p25170_i2	Mean MO in posterior limb of internal capsule on FA skeleton (right) | Instance 2
p25181_i2	Mean MO in posterior thalamic radiation on FA skeleton (left) | Instance 2
p25180_i2	Mean MO in posterior thalamic radiation on FA skeleton (right) | Instance 2
p25173_i2	Mean MO in retrolenticular part of internal capsule on FA skeleton (left) | Instance 2
p25172_i2	Mean MO in retrolenticular part of internal capsule on FA skeleton (right) | Instance 2
p25183_i2	Mean MO in sagittal stratum on FA skeleton (left) | Instance 2
p25182_i2	Mean MO in sagittal stratum on FA skeleton (right) | Instance 2
p25156_i2	Mean MO in splenium of corpus callosum on FA skeleton | Instance 2
p25165_i2	Mean MO in superior cerebellar peduncle on FA skeleton (left) | Instance 2
p25164_i2	Mean MO in superior cerebellar peduncle on FA skeleton (right) | Instance 2
p25177_i2	Mean MO in superior corona radiata on FA skeleton (left) | Instance 2
p25176_i2	Mean MO in superior corona radiata on FA skeleton (right) | Instance 2
p25195_i2	Mean MO in superior fronto-occipital fasciculus on FA skeleton (left) | Instance 2
p25194_i2	Mean MO in superior fronto-occipital fasciculus on FA skeleton (right) | Instance 2
p25193_i2	Mean MO in superior longitudinal fasciculus on FA skeleton (left) | Instance 2
p25192_i2	Mean MO in superior longitudinal fasciculus on FA skeleton (right) | Instance 2
p25199_i2	Mean MO in tapetum on FA skeleton (left) | Instance 2
p25198_i2	Mean MO in tapetum on FA skeleton (right) | Instance 2
p25197_i2	Mean MO in uncinate fasciculus on FA skeleton (left) | Instance 2
p25196_i2	Mean MO in uncinate fasciculus on FA skeleton (right) | Instance 2
p25415_i2	Mean OD in anterior corona radiata on FA skeleton (left) | Instance 2
p25414_i2	Mean OD in anterior corona radiata on FA skeleton (right) | Instance 2
p25409_i2	Mean OD in anterior limb of internal capsule on FA skeleton (left) | Instance 2
p25408_i2	Mean OD in anterior limb of internal capsule on FA skeleton (right) | Instance 2
p25395_i2	Mean OD in body of corpus callosum on FA skeleton | Instance 2
p25407_i2	Mean OD in cerebral peduncle on FA skeleton (left) | Instance 2
p25406_i2	Mean OD in cerebral peduncle on FA skeleton (right) | Instance 2
p25427_i2	Mean OD in cingulum cingulate gyrus on FA skeleton (left) | Instance 2
p25426_i2	Mean OD in cingulum cingulate gyrus on FA skeleton (right) | Instance 2
p25429_i2	Mean OD in cingulum hippocampus on FA skeleton (left) | Instance 2
p25428_i2	Mean OD in cingulum hippocampus on FA skeleton (right) | Instance 2
p25399_i2	Mean OD in corticospinal tract on FA skeleton (left) | Instance 2
p25398_i2	Mean OD in corticospinal tract on FA skeleton (right) | Instance 2
p25425_i2	Mean OD in external capsule on FA skeleton (left) | Instance 2
p25424_i2	Mean OD in external capsule on FA skeleton (right) | Instance 2
p25431_i2	Mean OD in fornix cres+stria terminalis on FA skeleton (left) | Instance 2
